version,variant,feature_set,target,subject_id,mae_min,mae_min_old,mae_min_diff,r2
v0011,with_abs,EMG,lt2,S009,5.9757,5.9318,0.0439,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.3726,-0.3969,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.0099,-0.0342,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.6628,-0.6871,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,7.0662,-1.0905,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,7.064,-1.0883,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.0366,-0.0609,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.0364,-0.0607,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,5.9831,-0.0074,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,5.9757,0.0,0.293
v0011,with_abs,EMG,lt2,S010,5.6387,3.3257,2.313,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,4.0828,1.5559,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.8198,1.8189,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.6669,1.9718,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5433,2.0954,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5178,2.1209,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5089,2.1298,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5185,2.1202,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,4.4194,1.2193,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,4.3428,1.2959,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.4425,2.1962,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.4161,2.2226,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5519,2.0868,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,4.2846,1.3541,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,4.2451,1.3936,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.9962,1.6425,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.3901,2.2486,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.6669,1.9718,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.4974,2.1413,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5926,2.0461,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.6196,2.0191,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.5098,2.1289,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,3.7134,1.9253,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,6.979,-1.3403,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,6.9766,-1.3379,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,6.5622,-0.9235,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,6.5667,-0.928,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,5.6351,0.0036,0.129
v0011,with_abs,EMG,lt2,S010,5.6387,5.6387,0.0,0.129
v0011,with_abs,EMG,lt2,S011,2.9019,1.6602,1.2417,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,2.6096,0.2923,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0291,-1.1272,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0435,-1.1416,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,1.1787,1.7232,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,1.1913,1.7106,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,1.194,1.7079,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,1.3486,1.5533,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.4173,-0.5154,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.0563,-0.1544,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,1.9913,0.9106,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0966,-1.1947,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0945,-1.1926,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.5707,-0.6688,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0386,-1.1367,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0208,-1.1189,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.0489,-1.147,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.1069,-1.205,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.2528,-1.3509,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.2659,-1.364,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.4889,-1.587,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.612,-1.7101,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,4.6656,-1.7637,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.7799,-0.878,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.7793,-0.8774,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.672,-0.7701,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,3.6704,-0.7685,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,2.8968,0.0051,0.447
v0011,with_abs,EMG,lt2,S011,2.9019,2.9019,0.0,0.447
v0011,with_abs,EMG,lt2,S012,1.3471,3.6922,-2.3451,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,3.7257,-2.3786,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.457,-1.1099,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.9044,-0.5573,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.6585,-1.3114,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.6568,-1.3097,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.7011,-1.354,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,3.1254,-1.7783,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,3.2958,-1.9487,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,3.5307,-2.1836,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,3.7985,-2.4514,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.7894,-0.4423,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.0697,-0.7226,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,3.0845,-1.7374,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.8543,-1.5072,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.4418,-1.0947,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.6207,-0.2736,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.5001,-1.153,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.7439,-1.3968,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.4185,-1.0714,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.7479,-1.4008,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.3719,-1.0248,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.5925,-1.2454,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.7617,-1.4146,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,2.764,-1.4169,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.6014,-0.2543,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.5977,-0.2506,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.3529,-0.0058,0.818
v0011,with_abs,EMG,lt2,S012,1.3471,1.3471,0.0,0.818
v0011,with_abs,EMG,lt2,S013,4.4292,7.176,-2.7468,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,10.3604,-5.9312,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,11.7788,-7.3496,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,9.8021,-5.3729,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,7.386,-2.9568,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,7.08,-2.6508,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,6.812,-2.3828,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,5.8096,-1.3804,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,11.4496,-7.0204,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,11.0087,-6.5795,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,8.8091,-4.3799,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,11.1998,-6.7706,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,11.524,-7.0948,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,11.5779,-7.1487,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,8.2339,-3.8047,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,8.9432,-4.514,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,10.6853,-6.2561,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.5528,-0.1236,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.3899,0.0393,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.2879,0.1413,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.4063,0.0229,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.374,0.0552,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.2001,0.2291,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.5499,-0.1207,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.5525,-0.1233,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.9741,-0.5449,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.9708,-0.5416,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.4436,-0.0144,0.395
v0011,with_abs,EMG,lt2,S013,4.4292,4.4292,0.0,0.395
v0011,with_abs,EMG,lt2,S014,1.8647,1.8942,-0.0295,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.0196,-0.1549,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.021,-0.1563,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.9102,-0.0455,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.4709,-0.6062,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.3857,-0.521,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.2854,-0.4207,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.0538,-0.1891,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.0965,-0.2318,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.069,-0.2043,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.9,-0.0353,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.8808,-0.0161,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.9433,-0.0786,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.0456,-0.1809,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.3727,-0.508,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.1429,-0.2782,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.8355,0.0292,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,3.5591,-1.6944,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,3.5434,-1.6787,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,4.17,-2.3053,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,3.7626,-1.8979,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,4.6245,-2.7598,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,3.8397,-1.975,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,3.5024,-1.6377,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,3.5033,-1.6386,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.2353,-0.3706,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,2.2407,-0.376,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.8672,-0.0025,0.827
v0011,with_abs,EMG,lt2,S014,1.8647,1.8647,0.0,0.827
v0011,with_abs,EMG,lt2,S016,1.4637,2.9024,-1.4387,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.6437,-0.18,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.2731,-0.8094,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.4865,-1.0228,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,3.739,-2.2753,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,3.6756,-2.2119,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,3.8003,-2.3366,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,4.1901,-2.7264,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.838,-0.3743,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.7219,-0.2582,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.8733,-0.4096,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.494,-1.0303,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.4163,-0.9526,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.9404,-0.4767,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.1121,-0.6484,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.329,-0.8653,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.5475,-1.0838,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.1721,-0.7084,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.8919,-0.4282,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.8954,-1.4317,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.0645,-0.6008,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,3.1285,-1.6648,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.9962,-0.5325,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.1458,-0.6821,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,2.146,-0.6823,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.7636,-0.2999,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.7677,-0.304,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.4601,0.0036,0.855
v0011,with_abs,EMG,lt2,S016,1.4637,1.4637,0.0,0.855
v0011,with_abs,EMG,lt2,S017,2.7794,4.451,-1.6716,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.6915,0.0879,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,4.0228,-1.2434,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.2687,-0.4893,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,4.6432,-1.8638,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,4.65,-1.8706,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,4.7622,-1.9828,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,5.1406,-2.3612,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.4402,-0.6608,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.051,-0.2716,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.714,0.0654,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.8841,-1.1047,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.9902,-1.2108,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.5986,-0.8192,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7804,-0.001,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.9615,-0.1821,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.7222,-0.9428,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7417,0.0377,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7668,0.0126,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.0702,-0.2908,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.8138,-0.0344,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.042,-0.2626,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.01,-0.2306,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.3533,-0.5739,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,3.3528,-0.5734,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7776,0.0018,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7794,0.0,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7736,0.0058,0.581
v0011,with_abs,EMG,lt2,S017,2.7794,2.7794,0.0,0.581
v0011,with_abs,EMG,lt2,S018,1.8275,2.9981,-1.1706,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.9246,-1.0971,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.6148,-0.7873,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.03,-0.2025,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.9225,-0.095,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.9603,-0.1328,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.0323,-0.2048,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.4541,-0.6266,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.832,-1.0045,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.8856,-1.0581,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.9686,-1.1411,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.3887,-0.5612,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.4878,-0.6603,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.7982,-0.9707,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.5991,0.2284,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.7879,0.0396,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.2871,-0.4596,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,2.0196,-0.1921,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.9866,-0.1591,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.8846,-0.0571,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.7145,0.113,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.6892,0.1383,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.5635,0.264,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.0661,0.7614,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.0661,0.7614,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.5098,0.3177,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.5095,0.318,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.8336,-0.0061,-0.1
v0011,with_abs,EMG,lt2,S018,1.8275,1.8275,0.0,-0.1
v0011,with_abs,EMG,lt2,S019,5.9205,4.5887,1.3318,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,7.7745,-1.854,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.6865,-2.766,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.5882,-2.6677,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,4.105,1.8155,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,3.8675,2.053,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,3.7232,2.1973,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,3.8623,2.0582,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.5205,-2.6,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.2604,-2.3399,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.1887,-0.2682,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.7242,-2.8037,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.696,-2.7755,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.5389,-2.6184,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,7.8257,-1.9052,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.2197,-2.2992,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,8.6244,-2.7039,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,5.9764,-0.0559,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,5.6772,0.2433,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.134,-0.2135,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,5.7499,0.1706,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.1271,-0.2066,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,5.2513,0.6692,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.0799,-0.1594,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.0816,-0.1611,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.2308,-0.3103,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,6.2249,-0.3044,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,5.9204,0.0001,0.257
v0011,with_abs,EMG,lt2,S019,5.9205,5.9205,0.0,0.257
v0011,with_abs,NIRS,lt2,S001,9.1653,7.041,2.1243,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.0497,2.1156,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.0166,2.1487,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.5925,2.5728,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.6292,2.5361,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.5359,2.6294,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.6568,2.5085,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.9417,2.2236,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.0551,2.1102,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.0543,2.111,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.0457,2.1196,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.8988,2.2665,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.9685,2.1968,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.0681,2.0972,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.2741,2.8912,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.4104,2.7549,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.8721,2.2932,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,9.9102,-0.7449,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.4878,1.6775,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,10.417,-1.2517,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,7.3629,1.8024,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,10.5826,-1.4173,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.7896,2.3757,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,5.471,3.6943,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,5.4733,3.692,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.3857,2.7796,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,6.3837,2.7816,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,9.1653,0.0,-2.272
v0011,with_abs,NIRS,lt2,S001,9.1653,9.178,-0.0127,-2.272
v0011,with_abs,NIRS,lt2,S002,0.9962,3.5166,-2.5204,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.1376,-2.1414,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,1.9157,-0.9195,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.3664,-1.3702,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.8485,-1.8523,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.2314,-2.2352,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.4311,-2.4349,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.5757,-2.5795,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.5935,-1.5973,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.8768,-1.8806,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.3974,-2.4012,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.026,-1.0298,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,1.9484,-0.9522,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.3978,-1.4016,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.6455,-1.6493,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.527,-1.5308,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.1047,-1.1085,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,1.9269,-0.9307,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.2327,-1.2365,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.615,-2.6188,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.2539,-2.2577,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,4.4362,-3.44,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,3.3097,-2.3135,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.955,-1.9588,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.9549,-1.9587,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.2604,-1.2642,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,2.2586,-1.2624,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,0.9962,0.0,0.909
v0011,with_abs,NIRS,lt2,S002,0.9962,0.9942,0.002,0.909
v0011,with_abs,NIRS,lt2,S003,6.4471,9.0477,-2.6006,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.1542,-2.7071,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.6806,-3.2335,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.1348,-2.6877,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.9371,-3.49,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.5781,-3.131,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.3815,-2.9344,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.1558,-2.7087,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.3161,-2.869,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.2265,-2.7794,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.0803,-2.6332,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.8217,-3.3746,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.8077,-3.3606,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.3909,-2.9438,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,7.6877,-1.2406,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,8.4539,-2.0068,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,9.8108,-3.3637,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,5.9288,0.5183,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,5.4941,0.953,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,5.9376,0.5095,0.044
v0011,with_abs,NIRS,lt2,S003,6.4471,5.9958,0.4513,0.044
